iteration,comparison,lhs,rhs,image,val_view_id,metric,better_direction,lhs_value,rhs_value,delta,oriented_delta,outcome
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00025.png,229.jpg,psnr,higher,34.32800839,34.60211205,-0.27410366,-0.27410366,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00026.png,238.jpg,psnr,higher,33.99134241,33.50103532,0.49030709,0.49030709,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00027.png,247.jpg,psnr,higher,34.52017476,34.17472265,0.34545211,0.34545211,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00028.png,257.jpg,psnr,higher,30.21935943,29.50251335,0.71684608,0.71684608,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00029.png,266.jpg,psnr,higher,24.34800987,22.74793566,1.60007421,1.60007421,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00030.png,275.jpg,psnr,higher,23.46510847,23.40063323,0.06447524,0.06447524,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00031.png,284.jpg,psnr,higher,36.21225003,35.31873364,0.89351639,0.89351639,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00032.png,293.jpg,psnr,higher,35.41773267,35.49549745,-0.07776478,-0.07776478,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00033.png,302.jpg,psnr,higher,27.82560736,30.78281004,-2.95720268,-2.95720268,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00000.png,001.jpg,ssim,higher,0.97162938,0.97158545,0.00004393,0.00004393,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00001.png,010.jpg,ssim,higher,0.96007079,0.96034175,-0.00027096,-0.00027096,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00002.png,019.jpg,ssim,higher,0.90681058,0.89505380,0.01175678,0.01175678,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00003.png,028.jpg,ssim,higher,0.92339438,0.88563401,0.03776037,0.03776037,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00004.png,037.jpg,ssim,higher,0.87968415,0.85363448,0.02604967,0.02604967,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00005.png,046.jpg,ssim,higher,0.95065969,0.95386291,-0.00320322,-0.00320322,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00006.png,055.jpg,ssim,higher,0.94254309,0.95428276,-0.01173967,-0.01173967,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00007.png,065.jpg,ssim,higher,0.95249903,0.95395756,-0.00145853,-0.00145853,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00008.png,074.jpg,ssim,higher,0.95797735,0.96067053,-0.00269318,-0.00269318,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00009.png,083.jpg,ssim,higher,0.94366360,0.94348466,0.00017894,0.00017894,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00010.png,092.jpg,ssim,higher,0.95608664,0.93467635,0.02141029,0.02141029,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00011.png,101.jpg,ssim,higher,0.96127492,0.95865911,0.00261581,0.00261581,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00012.png,110.jpg,ssim,higher,0.94739127,0.95265710,-0.00526583,-0.00526583,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00013.png,119.jpg,ssim,higher,0.88980520,0.95754814,-0.06774294,-0.06774294,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00014.png,129.jpg,ssim,higher,0.96938038,0.97003734,-0.00065696,-0.00065696,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00015.png,138.jpg,ssim,higher,0.96011859,0.96095300,-0.00083441,-0.00083441,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00016.png,147.jpg,ssim,higher,0.95673603,0.95766860,-0.00093257,-0.00093257,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00017.png,156.jpg,ssim,higher,0.95321178,0.95348293,-0.00027115,-0.00027115,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00018.png,165.jpg,ssim,higher,0.95393938,0.94915015,0.00478923,0.00478923,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00019.png,174.jpg,ssim,higher,0.96502984,0.96482527,0.00020457,0.00020457,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00020.png,183.jpg,ssim,higher,0.95599258,0.94909877,0.00689381,0.00689381,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00021.png,193.jpg,ssim,higher,0.95203620,0.92033839,0.03169781,0.03169781,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00022.png,202.jpg,ssim,higher,0.96104693,0.96057707,0.00046986,0.00046986,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00023.png,211.jpg,ssim,higher,0.95001751,0.95117742,-0.00115991,-0.00115991,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00024.png,220.jpg,ssim,higher,0.94758111,0.94695324,0.00062787,0.00062787,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00025.png,229.jpg,ssim,higher,0.94563639,0.94682020,-0.00118381,-0.00118381,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00026.png,238.jpg,ssim,higher,0.94573128,0.94498825,0.00074303,0.00074303,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00027.png,247.jpg,ssim,higher,0.94888532,0.94845247,0.00043285,0.00043285,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00028.png,257.jpg,ssim,higher,0.93917078,0.93427861,0.00489217,0.00489217,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00029.png,266.jpg,ssim,higher,0.90903330,0.90601742,0.00301588,0.00301588,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00030.png,275.jpg,ssim,higher,0.90789777,0.90838003,-0.00048226,-0.00048226,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00031.png,284.jpg,ssim,higher,0.95921636,0.95823830,0.00097806,0.00097806,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00032.png,293.jpg,ssim,higher,0.95999092,0.96016341,-0.00017249,-0.00017249,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00033.png,302.jpg,ssim,higher,0.94620258,0.94856870,-0.00236612,-0.00236612,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00000.png,001.jpg,t_mae,lower,0.01429645,0.01126784,0.00302861,-0.00302861,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00001.png,010.jpg,t_mae,lower,0.01142917,0.01156854,-0.00013937,0.00013937,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00002.png,019.jpg,t_mae,lower,0.07586829,0.08068233,-0.00481404,0.00481404,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00003.png,028.jpg,t_mae,lower,0.04706835,0.08968467,-0.04261632,0.04261632,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00004.png,037.jpg,t_mae,lower,0.10159986,0.11708679,-0.01548693,0.01548693,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00005.png,046.jpg,t_mae,lower,0.02175283,0.01887649,0.00287634,-0.00287634,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00006.png,055.jpg,t_mae,lower,0.03560249,0.02383622,0.01176627,-0.01176627,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00007.png,065.jpg,t_mae,lower,0.02704022,0.02092418,0.00611604,-0.00611604,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00008.png,074.jpg,t_mae,lower,0.01430161,0.01282183,0.00147978,-0.00147978,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00009.png,083.jpg,t_mae,lower,0.03817018,0.04604051,-0.00787033,0.00787033,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00010.png,092.jpg,t_mae,lower,0.02385249,0.05072651,-0.02687402,0.02687402,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00011.png,101.jpg,t_mae,lower,0.01041537,0.02078410,-0.01036873,0.01036873,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00012.png,110.jpg,t_mae,lower,0.03584567,0.02841552,0.00743015,-0.00743015,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00013.png,119.jpg,t_mae,lower,0.09538765,0.01367309,0.08171456,-0.08171456,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00014.png,129.jpg,t_mae,lower,0.01261450,0.01131523,0.00129927,-0.00129927,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00015.png,138.jpg,t_mae,lower,0.01360391,0.01032666,0.00327725,-0.00327725,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00016.png,147.jpg,t_mae,lower,0.01802208,0.01572437,0.00229771,-0.00229771,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00017.png,156.jpg,t_mae,lower,0.02484227,0.02273513,0.00210714,-0.00210714,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00018.png,165.jpg,t_mae,lower,0.02773346,0.03122047,-0.00348701,0.00348701,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00019.png,174.jpg,t_mae,lower,0.01078178,0.01109007,-0.00030829,0.00030829,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00020.png,183.jpg,t_mae,lower,0.01147964,0.02132861,-0.00984897,0.00984897,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00021.png,193.jpg,t_mae,lower,0.02146778,0.04061752,-0.01914974,0.01914974,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00022.png,202.jpg,t_mae,lower,0.00980263,0.01041793,-0.00061530,0.00061530,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00023.png,211.jpg,t_mae,lower,0.01884968,0.01705316,0.00179652,-0.00179652,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00024.png,220.jpg,t_mae,lower,0.01275468,0.01293848,-0.00018380,0.00018380,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00025.png,229.jpg,t_mae,lower,0.01325353,0.01315224,0.00010129,-0.00010129,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00026.png,238.jpg,t_mae,lower,0.01294312,0.01313855,-0.00019543,0.00019543,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00027.png,247.jpg,t_mae,lower,0.01338142,0.01399570,-0.00061428,0.00061428,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00028.png,257.jpg,t_mae,lower,0.02164977,0.02177635,-0.00012658,0.00012658,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00029.png,266.jpg,t_mae,lower,0.03970502,0.04119540,-0.00149038,0.00149038,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00030.png,275.jpg,t_mae,lower,0.05091775,0.04632629,0.00459146,-0.00459146,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00031.png,284.jpg,t_mae,lower,0.01175776,0.01320605,-0.00144829,0.00144829,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00032.png,293.jpg,t_mae,lower,0.01270350,0.01225223,0.00045127,-0.00045127,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00033.png,302.jpg,t_mae,lower,0.03192874,0.02285585,0.00907289,-0.00907289,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00000.png,001.jpg,e_mae,lower,0.00479779,0.00495301,-0.00015522,0.00015522,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00001.png,010.jpg,e_mae,lower,0.00568691,0.00572242,-0.00003551,0.00003551,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00002.png,019.jpg,e_mae,lower,0.00866034,0.00869990,-0.00003956,0.00003956,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00003.png,028.jpg,e_mae,lower,0.00807030,0.00875495,-0.00068465,0.00068465,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00004.png,037.jpg,e_mae,lower,0.00788299,0.00820120,-0.00031821,0.00031821,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00005.png,046.jpg,e_mae,lower,0.00709720,0.00705090,0.00004630,-0.00004630,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00006.png,055.jpg,e_mae,lower,0.00730433,0.00620247,0.00110186,-0.00110186,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00007.png,065.jpg,e_mae,lower,0.00654826,0.00603623,0.00051203,-0.00051203,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00008.png,074.jpg,e_mae,lower,0.00551286,0.00542899,0.00008387,-0.00008387,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00009.png,083.jpg,e_mae,lower,0.00557359,0.00587839,-0.00030480,0.00030480,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00010.png,092.jpg,e_mae,lower,0.00667625,0.00620878,0.00046747,-0.00046747,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00011.png,101.jpg,e_mae,lower,0.00591009,0.00610114,-0.00019105,0.00019105,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00012.png,110.jpg,e_mae,lower,0.00747961,0.00666914,0.00081047,-0.00081047,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00013.png,119.jpg,e_mae,lower,0.00735162,0.00636591,0.00098571,-0.00098571,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00014.png,129.jpg,e_mae,lower,0.00546036,0.00553378,-0.00007342,0.00007342,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00015.png,138.jpg,e_mae,lower,0.00600360,0.00583027,0.00017333,-0.00017333,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00016.png,147.jpg,e_mae,lower,0.00604105,0.00602057,0.00002048,-0.00002048,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00017.png,156.jpg,e_mae,lower,0.00699176,0.00714402,-0.00015226,0.00015226,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00018.png,165.jpg,e_mae,lower,0.00571015,0.00567674,0.00003341,-0.00003341,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00019.png,174.jpg,e_mae,lower,0.00481794,0.00487073,-0.00005279,0.00005279,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00020.png,183.jpg,e_mae,lower,0.00578947,0.00583151,-0.00004204,0.00004204,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00021.png,193.jpg,e_mae,lower,0.00625609,0.00640352,-0.00014743,0.00014743,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00022.png,202.jpg,e_mae,lower,0.00490849,0.00489091,0.00001758,-0.00001758,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00023.png,211.jpg,e_mae,lower,0.00600162,0.00601204,-0.00001042,0.00001042,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00024.png,220.jpg,e_mae,lower,0.00644324,0.00641597,0.00002727,-0.00002727,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00025.png,229.jpg,e_mae,lower,0.00686548,0.00672125,0.00014423,-0.00014423,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00026.png,238.jpg,e_mae,lower,0.00764618,0.00777276,-0.00012658,0.00012658,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00027.png,247.jpg,e_mae,lower,0.00633182,0.00639985,-0.00006803,0.00006803,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00028.png,257.jpg,e_mae,lower,0.00736462,0.00791282,-0.00054820,0.00054820,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00029.png,266.jpg,e_mae,lower,0.00866208,0.00856275,0.00009933,-0.00009933,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00030.png,275.jpg,e_mae,lower,0.00661746,0.00651384,0.00010362,-0.00010362,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00031.png,284.jpg,e_mae,lower,0.00505829,0.00514103,-0.00008274,0.00008274,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00032.png,293.jpg,e_mae,lower,0.00551105,0.00559912,-0.00008807,0.00008807,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00033.png,302.jpg,e_mae,lower,0.00691744,0.00684913,0.00006831,-0.00006831,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00000.png,001.jpg,gradient_preservation,higher,0.56319803,0.55854392,0.00465411,0.00465411,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00001.png,010.jpg,gradient_preservation,higher,0.49102077,0.49203622,-0.00101545,-0.00101545,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00002.png,019.jpg,gradient_preservation,higher,0.32642582,0.52502877,-0.19860295,-0.19860295,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00003.png,028.jpg,gradient_preservation,higher,0.45336288,0.52055609,-0.06719321,-0.06719321,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00004.png,037.jpg,gradient_preservation,higher,0.53439164,0.56183589,-0.02744425,-0.02744425,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00005.png,046.jpg,gradient_preservation,higher,0.51337177,0.52465820,-0.01128643,-0.01128643,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00006.png,055.jpg,gradient_preservation,higher,0.51504314,0.52728784,-0.01224470,-0.01224470,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00007.png,065.jpg,gradient_preservation,higher,0.51015866,0.52378756,-0.01362890,-0.01362890,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00008.png,074.jpg,gradient_preservation,higher,0.49775007,0.49823275,-0.00048268,-0.00048268,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00009.png,083.jpg,gradient_preservation,higher,0.57581854,0.55277312,0.02304542,0.02304542,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00010.png,092.jpg,gradient_preservation,higher,0.51980394,0.52127647,-0.00147253,-0.00147253,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00011.png,101.jpg,gradient_preservation,higher,0.48188666,0.48281530,-0.00092864,-0.00092864,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00012.png,110.jpg,gradient_preservation,higher,0.51451635,0.54475522,-0.03023887,-0.03023887,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00013.png,119.jpg,gradient_preservation,higher,0.53023571,0.51645517,0.01378054,0.01378054,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00014.png,129.jpg,gradient_preservation,higher,0.54927689,0.55388415,-0.00460726,-0.00460726,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00015.png,138.jpg,gradient_preservation,higher,0.48189119,0.49160630,-0.00971511,-0.00971511,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00016.png,147.jpg,gradient_preservation,higher,0.50224906,0.49720931,0.00503975,0.00503975,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00017.png,156.jpg,gradient_preservation,higher,0.53231251,0.53941202,-0.00709951,-0.00709951,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00018.png,165.jpg,gradient_preservation,higher,0.51458883,0.55297756,-0.03838873,-0.03838873,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00019.png,174.jpg,gradient_preservation,higher,0.50822681,0.51443690,-0.00621009,-0.00621009,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00020.png,183.jpg,gradient_preservation,higher,0.49857730,0.51569432,-0.01711702,-0.01711702,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00021.png,193.jpg,gradient_preservation,higher,0.49976909,0.57852948,-0.07876039,-0.07876039,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00022.png,202.jpg,gradient_preservation,higher,0.53149235,0.53748578,-0.00599343,-0.00599343,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00023.png,211.jpg,gradient_preservation,higher,0.60582829,0.60077435,0.00505394,0.00505394,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00024.png,220.jpg,gradient_preservation,higher,0.60438496,0.59981167,0.00457329,0.00457329,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00025.png,229.jpg,gradient_preservation,higher,0.62067181,0.61884618,0.00182563,0.00182563,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00026.png,238.jpg,gradient_preservation,higher,0.60915798,0.60367864,0.00547934,0.00547934,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00027.png,247.jpg,gradient_preservation,higher,0.58273470,0.58397436,-0.00123966,-0.00123966,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00028.png,257.jpg,gradient_preservation,higher,0.57809943,0.57604700,0.00205243,0.00205243,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00029.png,266.jpg,gradient_preservation,higher,0.56492877,0.56724530,-0.00231653,-0.00231653,regressed
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00030.png,275.jpg,gradient_preservation,higher,0.45260891,0.45168567,0.00092324,0.00092324,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00031.png,284.jpg,gradient_preservation,higher,0.51696408,0.51573765,0.00122643,0.00122643,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00032.png,293.jpg,gradient_preservation,higher,0.53047359,0.52408826,0.00638533,0.00638533,improved
7000,E2_no_filter_minus_B0,E2_no_filter,B0,00033.png,302.jpg,gradient_preservation,higher,0.49942580,0.50019747,-0.00077167,-0.00077167,regressed
